run,seed,iteration,algorithm,best_fitness
23,64,35,Greedy,1344.9161191222493
23,64,36,FOA,1555.455904926478
23,64,36,PSO,1617.8262049485231
23,64,36,Random Search,1408.3876907456117
23,64,36,Greedy,1344.9161191222493
23,64,37,FOA,1555.455904926478
23,64,37,PSO,1617.8262049485231
23,64,37,Random Search,1408.3876907456117
23,64,37,Greedy,1344.9161191222493
23,64,38,FOA,1555.455904926478
23,64,38,PSO,1617.8262049485231
23,64,38,Random Search,1408.3876907456117
23,64,38,Greedy,1344.9161191222493
23,64,39,FOA,1555.455904926478
23,64,39,PSO,1617.8262049485231
23,64,39,Random Search,1408.3876907456117
23,64,39,Greedy,1344.9161191222493
23,64,40,FOA,1555.455904926478
23,64,40,PSO,1617.8262049485231
23,64,40,Random Search,1408.3876907456117
23,64,40,Greedy,1344.9161191222493
23,64,41,FOA,1555.455904926478
23,64,41,PSO,1617.8262049485231
23,64,41,Random Search,1408.3876907456117
23,64,41,Greedy,1344.9161191222493
23,64,42,FOA,1555.455904926478
23,64,42,PSO,1617.8262049485231
23,64,42,Random Search,1408.3876907456117
23,64,42,Greedy,1344.9161191222493
23,64,43,FOA,1555.455904926478
23,64,43,PSO,1617.8262049485231
23,64,43,Random Search,1408.3876907456117
23,64,43,Greedy,1344.9161191222493
23,64,44,FOA,1555.455904926478
23,64,44,PSO,1617.8262049485231
23,64,44,Random Search,1408.3876907456117
23,64,44,Greedy,1344.9161191222493
23,64,45,FOA,1555.455904926478
23,64,45,PSO,1617.8262049485231
23,64,45,Random Search,1408.3876907456117
23,64,45,Greedy,1344.9161191222493
23,64,46,FOA,1555.455904926478
23,64,46,PSO,1617.8262049485231
23,64,46,Random Search,1408.3876907456117
23,64,46,Greedy,1344.9161191222493
23,64,47,FOA,1555.455904926478
23,64,47,PSO,1617.8262049485231
23,64,47,Random Search,1408.3876907456117
23,64,47,Greedy,1344.9161191222493
23,64,48,FOA,1555.455904926478
23,64,48,PSO,1617.8262049485231
23,64,48,Random Search,1408.3876907456117
23,64,48,Greedy,1344.9161191222493
23,64,49,FOA,1555.455904926478
23,64,49,PSO,1617.8262049485231
23,64,49,Random Search,1408.3876907456117
23,64,49,Greedy,1344.9161191222493
23,64,50,FOA,1555.455904926478
23,64,50,PSO,1617.8262049485231
23,64,50,Random Search,1408.3876907456117
23,64,50,Greedy,1344.9161191222493
24,65,1,FOA,1597.4042791322972
24,65,1,PSO,1775.7752417042161
24,65,1,Random Search,1475.4388615100963
24,65,1,Greedy,1207.8149752360937
24,65,2,FOA,1850.5641549722668
24,65,2,PSO,1775.7752417042161
24,65,2,Random Search,1475.4388615100963
24,65,2,Greedy,1207.8149752360937
24,65,3,FOA,2001.6308627923393
24,65,3,PSO,1802.8425820002954
24,65,3,Random Search,1475.4388615100963
24,65,3,Greedy,1207.8149752360937
24,65,4,FOA,2029.812499834385
24,65,4,PSO,1802.8425820002954
24,65,4,Random Search,1475.4388615100963
24,65,4,Greedy,1207.8149752360937
24,65,5,FOA,2029.812499834385
24,65,5,PSO,1809.9143049376678
24,65,5,Random Search,1478.329428408223
24,65,5,Greedy,1207.8149752360937
24,65,6,FOA,2029.812499834385
24,65,6,PSO,1809.9143049376678
24,65,6,Random Search,1478.329428408223
24,65,6,Greedy,1207.8149752360937
24,65,7,FOA,2029.812499834385
24,65,7,PSO,1809.9143049376678
24,65,7,Random Search,1536.163834438973
24,65,7,Greedy,1207.8149752360937
24,65,8,FOA,2029.812499834385
24,65,8,PSO,1809.9143049376678
24,65,8,Random Search,1536.163834438973
24,65,8,Greedy,1207.8149752360937
24,65,9,FOA,2029.812499834385
24,65,9,PSO,1809.9143049376678
24,65,9,Random Search,1536.163834438973
24,65,9,Greedy,1207.8149752360937
24,65,10,FOA,2029.812499834385
24,65,10,PSO,1851.7128786086419
24,65,10,Random Search,1536.163834438973
24,65,10,Greedy,1207.8149752360937
24,65,11,FOA,2029.812499834385
24,65,11,PSO,1851.7128786086419
24,65,11,Random Search,1536.163834438973
24,65,11,Greedy,1207.8149752360937
24,65,12,FOA,2029.812499834385
24,65,12,PSO,1851.7128786086419
24,65,12,Random Search,1536.163834438973
24,65,12,Greedy,1207.8149752360937
24,65,13,FOA,2029.812499834385
24,65,13,PSO,1851.7128786086419
24,65,13,Random Search,1536.163834438973
24,65,13,Greedy,1207.8149752360937
24,65,14,FOA,2029.812499834385
24,65,14,PSO,1851.7128786086419
24,65,14,Random Search,1536.163834438973
24,65,14,Greedy,1207.8149752360937
24,65,15,FOA,2029.812499834385
24,65,15,PSO,1851.7128786086419
24,65,15,Random Search,1748.733736089373
24,65,15,Greedy,1207.8149752360937
24,65,16,FOA,2029.812499834385
24,65,16,PSO,1851.7128786086419
24,65,16,Random Search,1748.733736089373
24,65,16,Greedy,1207.8149752360937
24,65,17,FOA,2029.812499834385
24,65,17,PSO,1851.7128786086419
24,65,17,Random Search,1748.733736089373
24,65,17,Greedy,1207.8149752360937
24,65,18,FOA,2029.812499834385
24,65,18,PSO,1851.7128786086419
24,65,18,Random Search,1748.733736089373
24,65,18,Greedy,1207.8149752360937
24,65,19,FOA,2029.812499834385
24,65,19,PSO,1851.7128786086419
24,65,19,Random Search,1748.733736089373
24,65,19,Greedy,1207.8149752360937
24,65,20,FOA,2029.812499834385
24,65,20,PSO,1851.7128786086419
24,65,20,Random Search,1748.733736089373
24,65,20,Greedy,1207.8149752360937
24,65,21,FOA,2029.812499834385
24,65,21,PSO,1851.7128786086419
24,65,21,Random Search,1748.733736089373
24,65,21,Greedy,1207.8149752360937
24,65,22,FOA,2029.812499834385
24,65,22,PSO,1851.7128786086419
24,65,22,Random Search,1748.733736089373
24,65,22,Greedy,1207.8149752360937
24,65,23,FOA,2029.812499834385
24,65,23,PSO,1851.7128786086419
24,65,23,Random Search,1748.733736089373
24,65,23,Greedy,1207.8149752360937
24,65,24,FOA,2029.812499834385
24,65,24,PSO,1942.641257580414
24,65,24,Random Search,1748.733736089373
24,65,24,Greedy,1207.8149752360937
24,65,25,FOA,2029.812499834385
24,65,25,PSO,1942.641257580414
24,65,25,Random Search,1748.733736089373
24,65,25,Greedy,1207.8149752360937
24,65,26,FOA,2029.812499834385
24,65,26,PSO,1942.641257580414
24,65,26,Random Search,1748.733736089373
24,65,26,Greedy,1207.8149752360937
24,65,27,FOA,2029.812499834385
24,65,27,PSO,1942.641257580414
24,65,27,Random Search,1748.733736089373
24,65,27,Greedy,1207.8149752360937
24,65,28,FOA,2029.812499834385
24,65,28,PSO,2000.1748379552523
24,65,28,Random Search,1748.733736089373
24,65,28,Greedy,1207.8149752360937
24,65,29,FOA,2029.812499834385
24,65,29,PSO,2000.1748379552523
24,65,29,Random Search,1748.733736089373
24,65,29,Greedy,1207.8149752360937
24,65,30,FOA,2029.812499834385
24,65,30,PSO,2000.1748379552523
24,65,30,Random Search,1748.733736089373
24,65,30,Greedy,1207.8149752360937
24,65,31,FOA,2029.812499834385
24,65,31,PSO,2000.1748379552523
24,65,31,Random Search,1748.733736089373
24,65,31,Greedy,1207.8149752360937
24,65,32,FOA,2029.812499834385
24,65,32,PSO,2138.8635168069627
24,65,32,Random Search,1748.733736089373
24,65,32,Greedy,1207.8149752360937
24,65,33,FOA,2029.812499834385
24,65,33,PSO,2138.8635168069627
24,65,33,Random Search,1748.733736089373
24,65,33,Greedy,1207.8149752360937
24,65,34,FOA,2029.812499834385
24,65,34,PSO,2138.8635168069627
24,65,34,Random Search,1748.733736089373
24,65,34,Greedy,1207.8149752360937
24,65,35,FOA,2029.812499834385
24,65,35,PSO,2138.8635168069627
24,65,35,Random Search,1748.733736089373
24,65,35,Greedy,1207.8149752360937
24,65,36,FOA,2029.812499834385
24,65,36,PSO,2138.8635168069627
24,65,36,Random Search,1748.733736089373
24,65,36,Greedy,1207.8149752360937
24,65,37,FOA,2029.812499834385
24,65,37,PSO,2138.8635168069627
24,65,37,Random Search,1748.733736089373
24,65,37,Greedy,1207.8149752360937
24,65,38,FOA,2029.812499834385
24,65,38,PSO,2138.8635168069627
24,65,38,Random Search,1748.733736089373
24,65,38,Greedy,1207.8149752360937
24,65,39,FOA,2029.812499834385
24,65,39,PSO,2138.8635168069627
24,65,39,Random Search,1748.733736089373
24,65,39,Greedy,1207.8149752360937
24,65,40,FOA,2029.812499834385
24,65,40,PSO,2138.8635168069627
24,65,40,Random Search,1748.733736089373
24,65,40,Greedy,1207.8149752360937
24,65,41,FOA,2029.812499834385
24,65,41,PSO,2138.8635168069627
24,65,41,Random Search,1748.733736089373
24,65,41,Greedy,1207.8149752360937
24,65,42,FOA,2029.812499834385
24,65,42,PSO,2138.8635168069627
24,65,42,Random Search,1748.733736089373
24,65,42,Greedy,1207.8149752360937
24,65,43,FOA,2029.812499834385
24,65,43,PSO,2138.8635168069627
24,65,43,Random Search,1748.733736089373
24,65,43,Greedy,1207.8149752360937
24,65,44,FOA,2029.812499834385
24,65,44,PSO,2138.8635168069627
24,65,44,Random Search,1748.733736089373
24,65,44,Greedy,1207.8149752360937
24,65,45,FOA,2029.812499834385
24,65,45,PSO,2138.8635168069627
24,65,45,Random Search,1748.733736089373
24,65,45,Greedy,1207.8149752360937
24,65,46,FOA,2029.812499834385
24,65,46,PSO,2138.8635168069627
24,65,46,Random Search,1748.733736089373
24,65,46,Greedy,1207.8149752360937
24,65,47,FOA,2029.812499834385
24,65,47,PSO,2138.8635168069627
24,65,47,Random Search,1748.733736089373
24,65,47,Greedy,1207.8149752360937
24,65,48,FOA,2029.812499834385
24,65,48,PSO,2138.8635168069627
24,65,48,Random Search,1748.733736089373
24,65,48,Greedy,1207.8149752360937
24,65,49,FOA,2029.812499834385
24,65,49,PSO,2138.8635168069627
24,65,49,Random Search,1748.733736089373
24,65,49,Greedy,1207.8149752360937
24,65,50,FOA,2029.812499834385
24,65,50,PSO,2138.8635168069627
24,65,50,Random Search,1748.733736089373
24,65,50,Greedy,1207.8149752360937
25,66,1,FOA,1370.47250264512
25,66,1,PSO,1404.9148986229752
25,66,1,Random Search,907.356617127421
25,66,1,Greedy,1253.9815659227074
25,66,2,FOA,1497.1151851096974
25,66,2,PSO,1543.7857032938812
25,66,2,Random Search,907.356617127421
25,66,2,Greedy,1253.9815659227074
25,66,3,FOA,1569.8717636398835
25,66,3,PSO,1543.7857032938812
25,66,3,Random Search,1257.8144320823449
25,66,3,Greedy,1253.9815659227074
25,66,4,FOA,1633.9545548810477
25,66,4,PSO,1543.7857032938812
25,66,4,Random Search,1257.8144320823449
25,66,4,Greedy,1253.9815659227074
25,66,5,FOA,1633.9545548810477
25,66,5,PSO,1566.2613122909136
25,66,5,Random Search,1257.8144320823449
25,66,5,Greedy,1253.9815659227074
25,66,6,FOA,1655.4889073279112
25,66,6,PSO,1566.2613122909136
25,66,6,Random Search,1257.8144320823449
25,66,6,Greedy,1253.9815659227074
25,66,7,FOA,1655.4889073279112
25,66,7,PSO,1566.2613122909136
25,66,7,Random Search,1257.8144320823449
25,66,7,Greedy,1253.9815659227074
25,66,8,FOA,1655.4889073279112
25,66,8,PSO,1566.2613122909136
25,66,8,Random Search,1257.8144320823449
25,66,8,Greedy,1253.9815659227074
25,66,9,FOA,1655.4889073279112
25,66,9,PSO,1566.2613122909136
25,66,9,Random Search,1257.8144320823449
25,66,9,Greedy,1253.9815659227074
25,66,10,FOA,1655.4889073279112
25,66,10,PSO,1566.2613122909136
25,66,10,Random Search,1257.8144320823449
25,66,10,Greedy,1253.9815659227074
25,66,11,FOA,1655.4889073279112
25,66,11,PSO,1566.2613122909136
25,66,11,Random Search,1257.8144320823449
25,66,11,Greedy,1253.9815659227074
25,66,12,FOA,1655.4889073279112
25,66,12,PSO,1592.759387823075
25,66,12,Random Search,1257.8144320823449
25,66,12,Greedy,1253.9815659227074
25,66,13,FOA,1655.4889073279112
25,66,13,PSO,1592.759387823075
25,66,13,Random Search,1264.91906899003
25,66,13,Greedy,1253.9815659227074
25,66,14,FOA,1655.4889073279112
25,66,14,PSO,1592.759387823075
25,66,14,Random Search,1264.91906899003
25,66,14,Greedy,1253.9815659227074
25,66,15,FOA,1655.4889073279112
25,66,15,PSO,1592.759387823075
25,66,15,Random Search,1264.91906899003
25,66,15,Greedy,1253.9815659227074
25,66,16,FOA,1655.4889073279112
25,66,16,PSO,1592.759387823075
25,66,16,Random Search,1264.91906899003
25,66,16,Greedy,1253.9815659227074
25,66,17,FOA,1655.4889073279112
25,66,17,PSO,1592.759387823075
25,66,17,Random Search,1264.91906899003
25,66,17,Greedy,1253.9815659227074
25,66,18,FOA,1655.4889073279112
25,66,18,PSO,1592.759387823075
25,66,18,Random Search,1264.91906899003
25,66,18,Greedy,1253.9815659227074
25,66,19,FOA,1655.4889073279112
25,66,19,PSO,1592.759387823075
25,66,19,Random Search,1264.91906899003
25,66,19,Greedy,1253.9815659227074
25,66,20,FOA,1655.4889073279112
25,66,20,PSO,1592.759387823075
25,66,20,Random Search,1264.91906899003
25,66,20,Greedy,1253.9815659227074
25,66,21,FOA,1655.4889073279112
25,66,21,PSO,1604.4026475615021
25,66,21,Random Search,1264.91906899003
25,66,21,Greedy,1253.9815659227074
25,66,22,FOA,1655.4889073279112
25,66,22,PSO,1604.4026475615021
25,66,22,Random Search,1264.91906899003
25,66,22,Greedy,1253.9815659227074
25,66,23,FOA,1655.4889073279112
25,66,23,PSO,1604.4026475615021
25,66,23,Random Search,1264.91906899003
25,66,23,Greedy,1253.9815659227074
25,66,24,FOA,1655.4889073279112
25,66,24,PSO,1604.4026475615021
25,66,24,Random Search,1264.91906899003
25,66,24,Greedy,1253.9815659227074
25,66,25,FOA,1655.4889073279112
25,66,25,PSO,1604.4026475615021
25,66,25,Random Search,1264.91906899003
25,66,25,Greedy,1253.9815659227074
25,66,26,FOA,1655.4889073279112
25,66,26,PSO,1604.4026475615021
25,66,26,Random Search,1264.91906899003
25,66,26,Greedy,1253.9815659227074
25,66,27,FOA,1655.4889073279112
25,66,27,PSO,1604.4026475615021
25,66,27,Random Search,1264.91906899003
25,66,27,Greedy,1253.9815659227074
25,66,28,FOA,1655.4889073279112
25,66,28,PSO,1604.4026475615021
25,66,28,Random Search,1264.91906899003
25,66,28,Greedy,1253.9815659227074
25,66,29,FOA,1655.4889073279112
25,66,29,PSO,1604.4026475615021
25,66,29,Random Search,1264.91906899003
25,66,29,Greedy,1253.9815659227074
25,66,30,FOA,1655.4889073279112
25,66,30,PSO,1604.4026475615021
25,66,30,Random Search,1264.91906899003
25,66,30,Greedy,1253.9815659227074
25,66,31,FOA,1655.4889073279112
25,66,31,PSO,1604.4026475615021
25,66,31,Random Search,1264.91906899003
25,66,31,Greedy,1253.9815659227074
25,66,32,FOA,1655.4889073279112
25,66,32,PSO,1604.4026475615021
25,66,32,Random Search,1264.91906899003
25,66,32,Greedy,1253.9815659227074
25,66,33,FOA,1655.4889073279112
25,66,33,PSO,1604.4026475615021
25,66,33,Random Search,1264.91906899003
25,66,33,Greedy,1253.9815659227074
25,66,34,FOA,1655.4889073279112
25,66,34,PSO,1604.4026475615021
25,66,34,Random Search,1264.91906899003
25,66,34,Greedy,1253.9815659227074
25,66,35,FOA,1655.4889073279112
25,66,35,PSO,1604.4026475615021
25,66,35,Random Search,1264.91906899003
25,66,35,Greedy,1253.9815659227074
25,66,36,FOA,1655.4889073279112
25,66,36,PSO,1604.4026475615021
25,66,36,Random Search,1264.91906899003
25,66,36,Greedy,1253.9815659227074
25,66,37,FOA,1655.4889073279112
25,66,37,PSO,1604.4026475615021
25,66,37,Random Search,1264.91906899003
25,66,37,Greedy,1253.9815659227074
25,66,38,FOA,1655.4889073279112
25,66,38,PSO,1604.4026475615021
25,66,38,Random Search,1264.91906899003
25,66,38,Greedy,1253.9815659227074
25,66,39,FOA,1655.4889073279112
25,66,39,PSO,1604.4026475615021
25,66,39,Random Search,1264.91906899003
25,66,39,Greedy,1253.9815659227074
25,66,40,FOA,1655.4889073279112
25,66,40,PSO,1604.4026475615021
25,66,40,Random Search,1264.91906899003
25,66,40,Greedy,1253.9815659227074
25,66,41,FOA,1655.4889073279112
25,66,41,PSO,1604.4026475615021
25,66,41,Random Search,1450.7608407530972
25,66,41,Greedy,1253.9815659227074
25,66,42,FOA,1655.4889073279112
25,66,42,PSO,1604.4026475615021
25,66,42,Random Search,1450.7608407530972
25,66,42,Greedy,1253.9815659227074
25,66,43,FOA,1655.4889073279112
25,66,43,PSO,1604.4026475615021
25,66,43,Random Search,1450.7608407530972
25,66,43,Greedy,1253.9815659227074
25,66,44,FOA,1655.4889073279112
25,66,44,PSO,1604.4026475615021
25,66,44,Random Search,1450.7608407530972
25,66,44,Greedy,1253.9815659227074
25,66,45,FOA,1655.4889073279112
25,66,45,PSO,1604.4026475615021
25,66,45,Random Search,1450.7608407530972
25,66,45,Greedy,1253.9815659227074
25,66,46,FOA,1655.4889073279112
25,66,46,PSO,1604.4026475615021
25,66,46,Random Search,1450.7608407530972
25,66,46,Greedy,1253.9815659227074
25,66,47,FOA,1655.4889073279112
25,66,47,PSO,1604.4026475615021
25,66,47,Random Search,1450.7608407530972
25,66,47,Greedy,1253.9815659227074
25,66,48,FOA,1655.4889073279112
25,66,48,PSO,1604.4026475615021
25,66,48,Random Search,1450.7608407530972
25,66,48,Greedy,1253.9815659227074
25,66,49,FOA,1655.4889073279112
25,66,49,PSO,1604.4026475615021
25,66,49,Random Search,1450.7608407530972
25,66,49,Greedy,1253.9815659227074
25,66,50,FOA,1655.4889073279112
25,66,50,PSO,1604.4026475615021
25,66,50,Random Search,1450.7608407530972
25,66,50,Greedy,1253.9815659227074
26,67,1,FOA,1461.242407944709
26,67,1,PSO,1396.0611810242908
26,67,1,Random Search,942.148982383902
26,67,1,Greedy,1030.6731552132605
26,67,2,FOA,1649.6563666645657
26,67,2,PSO,1519.094439322983
26,67,2,Random Search,1419.3237570644897
26,67,2,Greedy,1030.6731552132605
26,67,3,FOA,1649.6563666645657
26,67,3,PSO,1519.094439322983
26,67,3,Random Search,1419.3237570644897
26,67,3,Greedy,1030.6731552132605
26,67,4,FOA,1827.5947199424072
26,67,4,PSO,1519.094439322983
26,67,4,Random Search,1419.3237570644897
26,67,4,Greedy,1030.6731552132605
26,67,5,FOA,1827.5947199424072
26,67,5,PSO,1519.094439322983
26,67,5,Random Search,1419.3237570644897
26,67,5,Greedy,1030.6731552132605
26,67,6,FOA,1827.5947199424072
26,67,6,PSO,1558.3600413060637
26,67,6,Random Search,1419.3237570644897
26,67,6,Greedy,1030.6731552132605
26,67,7,FOA,1827.5947199424072
26,67,7,PSO,1558.3600413060637
26,67,7,Random Search,1419.3237570644897
26,67,7,Greedy,1030.6731552132605
26,67,8,FOA,1827.5947199424072
26,67,8,PSO,1658.7498772279719
26,67,8,Random Search,1419.3237570644897
26,67,8,Greedy,1030.6731552132605
26,67,9,FOA,1827.5947199424072
26,67,9,PSO,1658.7498772279719
26,67,9,Random Search,1419.3237570644897
26,67,9,Greedy,1030.6731552132605
26,67,10,FOA,1827.5947199424072
26,67,10,PSO,1658.7498772279719
26,67,10,Random Search,1419.3237570644897
26,67,10,Greedy,1030.6731552132605
26,67,11,FOA,1827.5947199424072
26,67,11,PSO,1658.7498772279719
26,67,11,Random Search,1419.3237570644897
26,67,11,Greedy,1030.6731552132605
26,67,12,FOA,1827.5947199424072
26,67,12,PSO,1658.7498772279719
26,67,12,Random Search,1419.3237570644897
26,67,12,Greedy,1030.6731552132605
26,67,13,FOA,1827.5947199424072
26,67,13,PSO,1658.7498772279719
26,67,13,Random Search,1419.3237570644897
26,67,13,Greedy,1030.6731552132605
26,67,14,FOA,1827.5947199424072
26,67,14,PSO,1658.7498772279719
26,67,14,Random Search,1419.3237570644897
26,67,14,Greedy,1030.6731552132605
26,67,15,FOA,1827.5947199424072
26,67,15,PSO,1658.7498772279719
26,67,15,Random Search,1419.3237570644897
26,67,15,Greedy,1030.6731552132605
26,67,16,FOA,1827.5947199424072
26,67,16,PSO,1658.7498772279719
26,67,16,Random Search,1419.3237570644897
26,67,16,Greedy,1030.6731552132605
26,67,17,FOA,1827.5947199424072
26,67,17,PSO,1660.1269769370783
26,67,17,Random Search,1419.3237570644897
26,67,17,Greedy,1030.6731552132605
26,67,18,FOA,1827.5947199424072
26,67,18,PSO,1660.1269769370783
26,67,18,Random Search,1419.3237570644897
26,67,18,Greedy,1030.6731552132605
26,67,19,FOA,1827.5947199424072
26,67,19,PSO,1660.1269769370783
26,67,19,Random Search,1419.3237570644897
26,67,19,Greedy,1030.6731552132605
26,67,20,FOA,1827.5947199424072
26,67,20,PSO,1660.1269769370783
26,67,20,Random Search,1419.3237570644897
26,67,20,Greedy,1030.6731552132605
26,67,21,FOA,1827.5947199424072
26,67,21,PSO,1660.1269769370783
26,67,21,Random Search,1419.3237570644897
26,67,21,Greedy,1030.6731552132605
26,67,22,FOA,1827.5947199424072
26,67,22,PSO,1660.1269769370783
26,67,22,Random Search,1419.3237570644897
26,67,22,Greedy,1030.6731552132605
26,67,23,FOA,1827.5947199424072
26,67,23,PSO,1660.1269769370783
26,67,23,Random Search,1419.3237570644897
26,67,23,Greedy,1030.6731552132605
26,67,24,FOA,1827.5947199424072
26,67,24,PSO,1699.7667326168823
26,67,24,Random Search,1419.3237570644897
26,67,24,Greedy,1030.6731552132605
26,67,25,FOA,1827.5947199424072
26,67,25,PSO,1716.125320102603
26,67,25,Random Search,1419.3237570644897
26,67,25,Greedy,1030.6731552132605
26,67,26,FOA,1827.5947199424072
26,67,26,PSO,1716.125320102603
26,67,26,Random Search,1419.3237570644897
26,67,26,Greedy,1030.6731552132605
26,67,27,FOA,1827.5947199424072
26,67,27,PSO,1716.125320102603
26,67,27,Random Search,1419.3237570644897
26,67,27,Greedy,1030.6731552132605
26,67,28,FOA,1827.5947199424072
26,67,28,PSO,1716.125320102603
26,67,28,Random Search,1419.3237570644897
26,67,28,Greedy,1030.6731552132605
26,67,29,FOA,1827.5947199424072
26,67,29,PSO,1716.125320102603
26,67,29,Random Search,1419.3237570644897
26,67,29,Greedy,1030.6731552132605
26,67,30,FOA,1827.5947199424072
26,67,30,PSO,1716.125320102603
26,67,30,Random Search,1419.3237570644897
26,67,30,Greedy,1030.6731552132605
26,67,31,FOA,1827.5947199424072
26,67,31,PSO,1716.125320102603
26,67,31,Random Search,1419.3237570644897
26,67,31,Greedy,1030.6731552132605
26,67,32,FOA,1827.5947199424072
26,67,32,PSO,1716.125320102603
26,67,32,Random Search,1419.3237570644897
26,67,32,Greedy,1030.6731552132605
26,67,33,FOA,1827.5947199424072
26,67,33,PSO,1716.125320102603
26,67,33,Random Search,1419.3237570644897
26,67,33,Greedy,1030.6731552132605
26,67,34,FOA,1827.5947199424072
26,67,34,PSO,1716.125320102603
26,67,34,Random Search,1419.3237570644897
26,67,34,Greedy,1030.6731552132605
26,67,35,FOA,1827.5947199424072
26,67,35,PSO,1716.125320102603
26,67,35,Random Search,1419.3237570644897
26,67,35,Greedy,1030.6731552132605
26,67,36,FOA,1827.5947199424072
26,67,36,PSO,1716.125320102603
26,67,36,Random Search,1419.3237570644897
26,67,36,Greedy,1030.6731552132605
26,67,37,FOA,1827.5947199424072
26,67,37,PSO,1716.125320102603
26,67,37,Random Search,1419.3237570644897
26,67,37,Greedy,1030.6731552132605
26,67,38,FOA,1827.5947199424072
26,67,38,PSO,1716.125320102603
26,67,38,Random Search,1419.3237570644897
26,67,38,Greedy,1030.6731552132605
26,67,39,FOA,1827.5947199424072
26,67,39,PSO,1716.125320102603
26,67,39,Random Search,1419.3237570644897
26,67,39,Greedy,1030.6731552132605
26,67,40,FOA,1827.5947199424072
26,67,40,PSO,1716.125320102603
26,67,40,Random Search,1419.3237570644897
26,67,40,Greedy,1030.6731552132605
26,67,41,FOA,1827.5947199424072
26,67,41,PSO,1716.125320102603
26,67,41,Random Search,1419.3237570644897
26,67,41,Greedy,1030.6731552132605
26,67,42,FOA,1827.5947199424072
26,67,42,PSO,1716.125320102603
26,67,42,Random Search,1419.3237570644897
26,67,42,Greedy,1030.6731552132605
26,67,43,FOA,1827.5947199424072
26,67,43,PSO,1716.125320102603
26,67,43,Random Search,1419.3237570644897
26,67,43,Greedy,1030.6731552132605
26,67,44,FOA,1827.5947199424072
26,67,44,PSO,1716.125320102603
26,67,44,Random Search,1596.5181135627754
26,67,44,Greedy,1030.6731552132605
26,67,45,FOA,1827.5947199424072
26,67,45,PSO,1716.125320102603
26,67,45,Random Search,1596.5181135627754
26,67,45,Greedy,1030.6731552132605
26,67,46,FOA,1827.5947199424072
26,67,46,PSO,1716.125320102603
26,67,46,Random Search,1596.5181135627754
26,67,46,Greedy,1030.6731552132605
26,67,47,FOA,1827.5947199424072
26,67,47,PSO,1716.125320102603
26,67,47,Random Search,1596.5181135627754
26,67,47,Greedy,1030.6731552132605
26,67,48,FOA,1827.5947199424072
26,67,48,PSO,1716.125320102603
26,67,48,Random Search,1596.5181135627754
26,67,48,Greedy,1030.6731552132605
26,67,49,FOA,1827.5947199424072
26,67,49,PSO,1716.125320102603
26,67,49,Random Search,1596.5181135627754
26,67,49,Greedy,1030.6731552132605
26,67,50,FOA,1827.5947199424072
26,67,50,PSO,1716.125320102603
26,67,50,Random Search,1596.5181135627754
26,67,50,Greedy,1030.6731552132605
27,68,1,FOA,1336.4669913468215
27,68,1,PSO,1561.298270538908
27,68,1,Random Search,827.6427709694899
27,68,1,Greedy,896.2885705601941
27,68,2,FOA,1336.4669913468215
27,68,2,PSO,1561.298270538908
27,68,2,Random Search,868.8427802794341
27,68,2,Greedy,896.2885705601941
27,68,3,FOA,1373.062010590925
27,68,3,PSO,1585.6256594006607
27,68,3,Random Search,1210.7456406617953
27,68,3,Greedy,896.2885705601941
27,68,4,FOA,1530.3264550844629
27,68,4,PSO,1585.6256594006607
27,68,4,Random Search,1210.7456406617953
27,68,4,Greedy,896.2885705601941
27,68,5,FOA,1530.3264550844629
27,68,5,PSO,1585.6256594006607
27,68,5,Random Search,1210.7456406617953
27,68,5,Greedy,896.2885705601941
27,68,6,FOA,1530.3264550844629
27,68,6,PSO,1585.6256594006607
27,68,6,Random Search,1210.7456406617953
27,68,6,Greedy,896.2885705601941
27,68,7,FOA,1530.3264550844629
27,68,7,PSO,1585.6256594006607
27,68,7,Random Search,1210.7456406617953
27,68,7,Greedy,896.2885705601941
27,68,8,FOA,1530.3264550844629
27,68,8,PSO,1585.6256594006607
27,68,8,Random Search,1210.7456406617953
27,68,8,Greedy,896.2885705601941
27,68,9,FOA,1530.3264550844629
27,68,9,PSO,1585.6256594006607
27,68,9,Random Search,1210.7456406617953
27,68,9,Greedy,896.2885705601941
27,68,10,FOA,1530.3264550844629
27,68,10,PSO,1585.6256594006607
27,68,10,Random Search,1210.7456406617953
27,68,10,Greedy,896.2885705601941
27,68,11,FOA,1530.3264550844629
27,68,11,PSO,1585.6256594006607
27,68,11,Random Search,1210.7456406617953
27,68,11,Greedy,896.2885705601941
27,68,12,FOA,1534.4286101005905
27,68,12,PSO,1585.6256594006607
27,68,12,Random Search,1210.7456406617953
27,68,12,Greedy,896.2885705601941
27,68,13,FOA,1534.4286101005905
27,68,13,PSO,1585.6256594006607
27,68,13,Random Search,1210.7456406617953
27,68,13,Greedy,896.2885705601941
27,68,14,FOA,1534.4286101005905
27,68,14,PSO,1585.6256594006607
27,68,14,Random Search,1210.7456406617953
27,68,14,Greedy,896.2885705601941
27,68,15,FOA,1534.4286101005905
27,68,15,PSO,1585.6256594006607
27,68,15,Random Search,1210.7456406617953
27,68,15,Greedy,896.2885705601941
27,68,16,FOA,1534.4286101005905
27,68,16,PSO,1585.6256594006607
27,68,16,Random Search,1210.7456406617953
27,68,16,Greedy,896.2885705601941
27,68,17,FOA,1534.4286101005905
27,68,17,PSO,1585.6256594006607
